"","country","date","changeFX","diffInt"
"86","Australia",2007-02-28,-0.0170878689874284,0.000799862923293779
"87","Australia",2007-03-30,-0.0249417616547593,0.000866873119301029
"88","Australia",2007-04-30,-0.0298766277171805,0.000829321986703137
"89","Australia",2007-05-31,0.0056626657338455,0.000785664682483221
"90","Australia",2007-06-29,-0.0247618629843528,0.00079003382387975
"91","Australia",2007-07-31,-0.00985229644301171,0.000992555912751643
"92","Australia",2007-08-31,0.051797131548211,0.000823890407702077
"93","Australia",2007-09-28,-0.0841237586514349,0.00132298335037307
"94","Australia",2007-10-31,-0.0461526957940787,0.00169552885489401
"95","Australia",2007-11-30,0.0467743930475504,0.00118795092460178
"96","Australia",2007-12-31,0.00720590936142755,0.00172120024938611
"97","Australia",2008-01-31,-0.0162109229365138,0.0030638551073634
"98","Australia",2008-02-29,-0.0470597827334084,0.0037272712002641
"99","Australia",2008-03-31,0.0244026717322666,0.00375354392891352
"100","Australia",2008-04-30,-0.0318051819031175,0.00395539011577279
"101","Australia",2008-05-30,-0.0117102298179991,0.00391978097159409
"102","Australia",2008-06-30,-0.00648164937125116,0.00444900057098321
"103","Australia",2008-07-31,0.0201038241128574,0.00413377816681907
